群名,群类别,群人数,消息数,稠密度,性别比,平均年龄,年龄差,地域集中度,手机比例,会话数,无回应比例,夜聊比例,图片比例
**族中学17班,4.0,54.0,312.0,0.199860237596,0.433962264151,28.92,0.688186021363,0.884615384615,0.496794871795,28.0,0.5,0.00961538461538,0.0224358974359
**蒙古餐饮1群,4.0,75.0,21.0,0.00594594594595,0.893939393939,26.7962962963,4.78957057392,0.648148148148,0.333333333333,12.0,0.833333333333,0.285714285714,0.0
**2013级.九班,4.0,83.0,446.0,0.421392888628,0.625,19.7142857143,2.4751079885,0.753246753247,0.937219730942,73.0,0.671232876712,0.271689497717,0.0067264573991
**一中学80届同学群,4.0,67.0,14.0,0.0829941203076,0.349206349206,43.6730769231,8.50728455693,0.942307692308,0.5,11.0,0.909090909091,0.142857142857,0.428571428571
**商②班,4.0,58.0,8.0,0.484271022384,0.684210526316,22.4528301887,2.9751552218,1.0,0.5,5.0,0.8,0.0,0.0
____Forever,4.0,111.0,31.0,0.182063882064,0.467889908257,19.2916666667,3.46986030779,0.760416666667,0.645161290323,7.0,0.857142857143,0.0,0.0967741935484
08届万福中学,4.0,117.0,821.0,0.212496315945,0.594827586207,21.0454545455,0.985221374628,0.445454545455,0.716199756395,55.0,0.618181818182,0.0524390243902,0.0182704019488
**琪,4.0,68.0,73.0,0.0127304653205,0.75,23.95,4.24823492759,0.560975609756,0.027397260274,4.0,0.5,0.013698630137,0.013698630137
**Nine丨友谊_永存,4.0,58.0,1054.0,0.346037507562,0.526315789474,17.4423076923,1.51166568265,0.962962962963,0.557874762808,57.0,0.456140350877,0.136321195145,0.00664136622391
**忆——江苴>-<中学,4.0,104.0,642.0,0.204910380881,0.621359223301,21.2524271845,2.04663326002,0.836538461538,0.679127725857,20.0,0.45,0.151090342679,0.00623052959502
**安真诚交友聚会群,4.0,136.0,11402.0,0.0151960784314,0.225563909774,24.5267175573,3.91186928292,0.631578947368,0.689089633398,326.0,0.306748466258,0.193859649123,0.00991054201017
**轻2013级生活品3、4班,4.0,67.0,4395.0,0.0513342379014,0.716417910448,19.6515151515,3.0723223091,1.0,0.910580204778,243.0,0.345679012346,0.131483166515,0.0172923777019
LP8834初中同学会,4.0,53.0,671.0,0.11320754717,0.596153846154,33.7804878049,10.1320842609,0.961538461538,0.426229508197,142.0,0.69014084507,0.204783258595,0.0283159463487
**营五连,4.0,71.0,365.0,0.230784708249,1.0,25.5571428571,2.32769483939,0.239436619718,0.427397260274,36.0,0.583333333333,0.213698630137,0.0904109589041
**南实验中学心理社群,4.0,121.0,36.0,0.0652892561983,0.520661157025,14.0847457627,2.99314547769,0.813559322034,0.75,10.0,0.7,0.457142857143,0.0277777777778
**东中学92届高三3班,4.0,51.0,118.0,0.0643137254902,0.574468085106,30.35,9.85279148262,0.933333333333,0.101694915254,33.0,0.818181818182,0.0593220338983,0.0169491525424
**妮.92,4.0,65.0,1.0,0.187740384615,0.5,18.0,2.82187224427,0.563636363636,1.0,1.0,1.0,0.0,0.0
245——青春回忆,4.0,78.0,840.0,0.382450882451,0.410256410256,17.5652173913,5.24605651997,0.845070422535,0.796428571429,76.0,0.486842105263,0.204761904762,0.0047619047619
**山中学,4.0,69.0,130.0,0.132139812447,0.6875,23.3387096774,2.83948852952,0.68253968254,0.676923076923,26.0,0.653846153846,0.612403100775,0.0769230769231
**蒙高中92级,4.0,57.0,15991.0,0.0974310776942,0.678571428571,38.2692307692,3.97644692879,0.709090909091,0.687136514289,454.0,0.420704845815,0.172773886943,0.00825464323682
2009届高三5班,4.0,75.0,542.0,0.462522522523,0.594594594595,20.3235294118,3.01682135246,0.623188405797,0.542435424354,84.0,0.72619047619,0.261180679785,0.020295202952
**坝中学2009级二班班,4.0,62.0,774.0,0.432575356954,0.45,20.3275862069,1.45493134136,0.396551724138,0.692506459948,45.0,0.355555555556,0.310502283105,0.0271317829457
**咱的友谊情比金坚,4.0,61.0,24.0,0.294262295082,0.366666666667,16.4339622642,2.32711201668,0.830188679245,0.833333333333,6.0,0.666666666667,0.0,0.0
**谊万岁&同学情,4.0,55.0,204.0,0.186531986532,0.740740740741,22.6603773585,2.63462715293,0.396226415094,0.387254901961,31.0,0.548387096774,0.162544169611,0.0
**海环翠国际中学,4.0,144.0,334.0,0.0755633255633,0.277777777778,30.1811594203,8.37719082939,0.992957746479,0.0059880239521,174.0,0.770114942529,0.0179104477612,0.0059880239521
**南县实验中学095班,4.0,58.0,1.0,0.288868723533,0.210526315789,20.4259259259,1.62847181092,0.781818181818,0.0,2.0,1.0,0.0,0.0
**海宁中人,4.0,83.0,388.0,0.04349103732,0.79012345679,30.2702702703,6.78889653354,0.865853658537,0.255154639175,98.0,0.65306122449,0.175710594315,0.0231958762887
**中同学会,4.0,66.0,6.0,0.313752913753,0.692307692308,16.2307692308,0.907561920231,0.848484848485,0.833333333333,4.0,0.75,0.0,0.0
**寺中学,4.0,56.0,10935.0,0.141883116883,0.547169811321,29.1132075472,2.93103354402,0.814814814815,0.680109739369,332.0,0.430722891566,0.181238847821,0.0178326474623
**职院04物流4、5班,4.0,55.0,22.0,0.246127946128,0.563636363636,28.0181818182,1.30022248573,0.890909090909,0.318181818182,8.0,0.5,0.0,0.0909090909091
**州研修初中数学3班,4.0,108.0,61.0,0.0237971616476,0.505263157895,33.6463414634,8.38897643575,0.952941176471,0.508196721311,19.0,0.736842105263,0.112903225806,0.0491803278689
**远的碑廓中学,4.0,90.0,15.0,0.169538077403,0.426666666667,16.4714285714,2.04744739037,0.9,0.6,15.0,0.733333333333,0.16,0.0
**大城科12级工造官群,4.0,80.0,6.0,0.0544303797468,0.621621621622,20.68,3.30720425738,0.933333333333,0.833333333333,4.0,0.75,0.333333333333,0.0
**米网济宁站11群,4.0,299.0,299.0,0.00232318017553,0.667844522968,25.8226415094,4.95590524486,0.916058394161,0.160535117057,84.0,0.77380952381,0.0858725761773,0.0267558528428
801—我们一直都在灬,4.0,54.0,1989.0,0.552410901468,0.425925925926,20.4528301887,1.54877965028,0.77358490566,0.220713926596,53.0,0.433962264151,0.243718592965,0.01860231272
**些同学、那些同事…,4.0,74.0,377.0,0.0918178452425,0.324324324324,20.4375,10.2984753119,0.876923076923,1.0,40.0,0.5,0.349075975359,0.0212201591512
**相约美好☆2013☆,4.0,72.0,895.0,0.0156494522692,0.0694444444444,21.2923076923,3.14140133808,0.815384615385,0.699441340782,90.0,0.611111111111,0.187568157034,0.00111731843575
**春年少——尖山89,4.0,71.0,179.0,0.0653923541247,0.56338028169,38.347826087,4.18356372236,0.869565217391,0.195530726257,35.0,0.685714285714,0.344444444444,0.0893854748603
**铺同学会,4.0,57.0,3208.0,0.129385964912,0.517857142857,39.36,7.50402558631,0.563636363636,0.510598503741,158.0,0.506329113924,0.187616677038,0.0268079800499
**阳中学初71班QQ群,4.0,62.0,6261.0,0.099947117927,0.639344262295,34.5454545455,10.2758643641,0.704918032787,0.383005909599,248.0,0.415322580645,0.263775971093,0.00622903689506
**算机交流学习,4.0,103.0,5771.0,0.0154197601371,0.821782178218,18.8191489362,4.27502088077,0.138613861386,0.403049731416,241.0,0.356846473029,0.184410646388,0.0135158551378
**英2013新高一,4.0,123.0,480.0,0.0592429694789,0.487804878049,19.0333333333,8.87593500552,0.97520661157,0.39375,20.0,0.5,0.00398406374502,0.0208333333333
13级文管系11班。,4.0,53.0,2041.0,0.162917271408,0.0192307692308,19.1923076923,1.92192273056,0.962264150943,0.944145026948,99.0,0.323232323232,0.214077467722,0.0093091621754
**东揭阳南侨中学,4.0,121.0,2105.0,0.106818181818,0.466101694915,16.5948275862,3.0568702957,0.98347107438,0.746793349169,138.0,0.36231884058,0.132132132132,0.0256532066508
2013级会计16班,4.0,65.0,13928.0,0.156971153846,0.380952380952,18.7846153846,1.83548197562,0.953846153846,0.818782309018,327.0,0.262996941896,0.254485776805,0.0202469844917
**河中学01届5班,4.0,53.0,1485.0,0.190493468795,0.557692307692,24.8461538462,0.793837209252,0.735849056604,0.649158249158,171.0,0.485380116959,0.115262824573,0.0195286195286
**州市第二中学0922班,4.0,64.0,186.0,0.558779761905,0.333333333333,20.5,0.918558653544,0.65625,0.741935483871,12.0,0.583333333333,0.174757281553,0.00537634408602
13计1班群,4.0,53.0,5119.0,0.133526850508,0.803921568627,17.7115384615,5.28909087165,0.924528301887,0.512014065247,266.0,0.312030075188,0.285251740327,0.0197304160969
02届高中----东圃中学,4.0,58.0,1.0,0.2425892317,0.464285714286,29.9375,0.875743731541,0.9375,0.0,1.0,1.0,0.0,0.0
**中初中01届校友群,4.0,65.0,2.0,0.234615384615,0.5,23.9433962264,0.656321778526,0.518518518519,0.0,1.0,1.0,0.0,0.0
**一9班,4.0,52.0,45.0,0.301282051282,0.591836734694,25.7659574468,0.659231207865,0.851063829787,0.355555555556,6.0,0.5,0.0454545454545,0.111111111111
99级一班,4.0,60.0,45.0,0.210451977401,0.483333333333,30.6727272727,4.2855127855,0.781818181818,0.6,9.0,0.666666666667,0.377777777778,0.0
**三7班群家族,4.0,57.0,27.0,0.358709273183,0.561403508772,27.9433962264,0.833612152241,0.547169811321,0.222222222222,1.0,0.0,0.0,0.037037037037
**辉岁月之三年七班,4.0,70.0,237.0,0.440372670807,0.691176470588,23.0322580645,0.594809319825,0.629032258065,0.569620253165,18.0,0.444444444444,0.527426160338,0.0042194092827
**林中学99级毕业生,4.0,95.0,25.0,0.131019036954,0.494623655914,27.0113636364,1.4654685737,0.920454545455,0.48,10.0,0.7,0.24,0.0
**工院校友群,4.0,95.0,19.0,0.021836506159,0.747252747253,29.130952381,4.02900129982,0.816091954023,0.0,4.0,0.75,0.789473684211,0.0
**远的96,4.0,56.0,1.0,0.387662337662,0.490909090909,26.6382978723,0.697275302475,0.541666666667,0.0,1.0,1.0,1.0,1.0
**2003级,4.0,60.0,5.0,0.242655367232,0.758620689655,28.7551020408,1.13444425385,0.530612244898,0.0,2.0,1.0,0.0,0.0
**中回忆,4.0,76.0,4.0,0.216842105263,0.630136986301,28.2985074627,1.95482507041,0.955882352941,0.5,4.0,1.0,0.25,0.0
04级工程,4.0,84.0,53.0,0.159064830752,0.794117647059,28.5762711864,1.01185163096,0.35593220339,0.358490566038,26.0,0.769230769231,0.132075471698,0.0377358490566
**田中学98届,4.0,178.0,27207.0,0.107884212531,0.627118644068,30.8622754491,2.28747217558,0.952095808383,0.608593376705,304.0,0.269736842105,0.18228958915,0.0203256514867
**河堤中学99届,4.0,61.0,4.0,0.217213114754,0.603448275862,29.2156862745,1.20966249531,0.490196078431,0.75,3.0,1.0,0.5,0.0
**们的十四班,4.0,52.0,6.0,0.498868778281,0.588235294118,21.82,5.92179026984,0.56,1.0,3.0,0.666666666667,0.0,0.0
**麟中学,4.0,105.0,1.0,0.0805860805861,0.83908045977,27.2784810127,2.28886522578,0.392405063291,0.0,1.0,1.0,1.0,0.0
**中同学,4.0,78.0,31.0,0.196137196137,0.630136986301,25.2205882353,0.614663663059,0.782608695652,0.548387096774,14.0,0.785714285714,0.58064516129,0.0
**堰市桥头中学97届,4.0,59.0,429.0,0.116890707189,0.586206896552,31.641509434,1.06566198086,0.754716981132,0.296037296037,32.0,0.53125,0.109813084112,0.00932400932401
**Super＞19班,4.0,67.0,1.0,0.348258706468,0.55223880597,23.2295081967,1.19278490253,0.606557377049,1.0,1.0,1.0,0.0,0.0
**龙中学,4.0,61.0,17140.0,0.160382513661,0.583333333333,29.4901960784,1.69627676501,0.627450980392,0.64772462077,326.0,0.343558282209,0.287825837869,0.00822637106184
**芒小学,4.0,57.0,917.0,0.180137844612,0.333333333333,29.4259259259,7.70185608186,0.982456140351,0.0381679389313,238.0,0.571428571429,0.0163576881134,0.00872410032715
**s:魚職.初07嘰\☆,4.0,68.0,5260.0,0.223222124671,0.5625,22.7962962963,1.43216528155,0.592592592593,0.616539923954,157.0,0.382165605096,0.266590606579,0.0336501901141
**湖中学93-96高中,4.0,62.0,113.0,0.0891062929667,0.816666666667,34.3,3.26955654485,0.25,0.176991150442,14.0,0.5,0.672566371681,0.0
05届前山中学三（5）班,4.0,61.0,163.0,0.23825136612,0.56,25.152173913,0.954790924174,0.891304347826,0.969325153374,1.0,0.0,0.253086419753,0.0
05级14班的同学们,4.0,56.0,404.0,0.506818181818,0.462962962963,24.037037037,0.71912917922,0.574074074074,0.472772277228,37.0,0.567567567568,0.0641975308642,0.0049504950495
**庄中学99届,4.0,69.0,141.0,0.173699914749,0.515151515152,32.7419354839,1.34326856862,0.546875,0.354609929078,11.0,0.454545454545,0.723404255319,0.0141843971631
**大海工2008,4.0,88.0,2.0,0.0121473354232,0.825,28.6842105263,3.21268262359,0.315789473684,0.5,1.0,0.0,0.0,0.0
**仁中学高中90级,4.0,125.0,1115.0,0.0608387096774,0.568,37.694214876,2.71768914722,0.852459016393,0.425112107623,131.0,0.549618320611,0.120179372197,0.0484304932735
**中校友录（一班）,4.0,82.0,116.0,0.281541704306,0.5875,24.1688311688,2.27580496621,0.602564102564,0.508620689655,6.0,0.5,0.00862068965517,0.00862068965517
OUR,4.0,119.0,475.0,0.00569719413189,0.765217391304,28.2,5.70613704707,0.144144144144,0.0947368421053,64.0,0.5625,0.197894736842,0.0
42中～初三（１）班,4.0,56.0,61.0,0.581818181818,0.574074074074,19.0784313725,4.12473712653,0.901960784314,0.672131147541,21.0,0.571428571429,0.344262295082,0.147540983607
**验中学06届高三一班,4.0,66.0,3.0,0.376456876457,0.523076923077,25.9365079365,0.79428546052,0.539682539683,0.0,3.0,1.0,0.666666666667,0.0
**川盐亭中学高310班,4.0,77.0,399.0,0.415413533835,0.675675675676,23.8611111111,2.2503429094,0.680555555556,0.208020050125,19.0,0.421052631579,0.00501253132832,0.0100250626566
**方广场（无KFS）,4.0,184.0,132.0,0.0148788310763,0.483146067416,33.3806451613,8.90108436145,0.875,0.136363636364,37.0,0.675675675676,0.0610687022901,0.0
**正中学97届2班,4.0,62.0,42.0,0.127445795875,0.762711864407,33.7857142857,2.11046952896,0.821428571429,0.357142857143,11.0,0.727272727273,0.0,0.047619047619
**铺中学96级同学会,4.0,63.0,262.0,0.127240143369,0.725806451613,32.6610169492,2.64004474469,0.65,0.270992366412,20.0,0.65,0.0266159695817,0.00763358778626
2006届湾里中学同学会,4.0,53.0,7421.0,0.350145137881,0.634615384615,22.9622641509,0.867924528302,0.603773584906,0.832367605444,329.0,0.395136778116,0.277792768484,0.00741140008085
**口中学52.53班,4.0,84.0,16907.0,0.326305220884,0.511904761905,25.3170731707,2.22994065753,0.463414634146,0.828532560478,591.0,0.401015228426,0.209119314894,0.0331223753475
**场同学,4.0,81.0,19.0,0.183487654321,0.518518518519,27.1506849315,0.82214608702,0.743243243243,0.473684210526,6.0,0.833333333333,0.631578947368,0.0
2002届红星中学,4.0,103.0,2061.0,0.159147154007,0.64,26.1413043478,1.05893221176,0.41935483871,0.578360019408,97.0,0.443298969072,0.115760111576,0.00679281901989
**河双语中学,4.0,79.0,45.0,0.287406686141,0.630136986301,17.953125,2.63052803338,0.875,0.933333333333,5.0,0.4,0.0,0.0
**中94届毕业生,4.0,163.0,57.0,0.06612133606,0.76875,33.0217391304,5.00357465161,0.537931034483,0.368421052632,25.0,0.96,0.157894736842,0.0701754385965
**港初中2007届同学会,4.0,88.0,432.0,0.0896029258098,0.5,22.630952381,4.01420027588,0.482352941176,0.680555555556,49.0,0.448979591837,0.170163170163,0.0277777777778
**铁就业10,4.0,101.0,45.0,0.0181188118812,0.862068965517,29.2448979592,7.3748901403,0.21568627451,0.0222222222222,39.0,1.0,0.0227272727273,0.0
**墨四中03级校友,4.0,53.0,1.0,0.0986937590711,0.529411764706,26.1020408163,2.00249739952,0.82,1.0,1.0,1.0,1.0,0.0
**榆第二中学博客群,4.0,69.0,178.0,0.149403239557,0.402985074627,33.7419354839,9.37900105395,0.984615384615,0.292134831461,45.0,0.888888888889,0.0960451977401,0.0
**兴中学,4.0,61.0,7.0,0.17131147541,0.55,27.2372881356,0.592008447341,0.847457627119,0.428571428571,2.0,0.5,0.0,0.142857142857
**仁平背中学,4.0,135.0,5886.0,0.0647871752349,0.704545454545,25.8984375,2.22850792204,0.542635658915,0.630648997621,186.0,0.543010752688,0.185449600544,0.0293917770982
06石庄中学,4.0,99.0,17.0,0.111214182643,0.644444444444,22.9069767442,0.756797213734,0.906976744186,0.588235294118,8.0,0.875,0.0666666666667,0.0
**岗中学校友群(总群),4.0,252.0,2874.0,0.0394928223613,0.622489959839,26.4978723404,3.70895921409,0.483193277311,0.573764787752,272.0,0.448529411765,0.129965156794,0.027139874739
**界中学校友群,4.0,64.0,36.0,0.0749007936508,0.813559322034,27.6296296296,3.11683776296,0.709090909091,0.0833333333333,16.0,0.9375,0.0,0.0
**江中学群,4.0,130.0,53.0,0.108348240906,0.620967741935,26.8547008547,2.65788604794,0.666666666667,0.207547169811,18.0,0.555555555556,0.169811320755,0.0754716981132
**专物工与楼宇071,4.0,62.0,2.0,0.480962453728,0.806451612903,25.5166666667,1.02455952595,0.966666666667,0.0,2.0,1.0,0.0,0.0
**山中学92高中毕业,4.0,79.0,111.0,0.115709185329,0.486842105263,38.0895522388,6.66855249187,0.550724637681,0.504504504505,24.0,0.666666666667,0.504504504505,0.0540540540541
**情岁月110,4.0,59.0,6.0,0.231151373466,0.542372881356,29.3703703704,4.93399506184,0.407407407407,0.666666666667,4.0,0.75,0.0,0.0
**林农安实验中学95.3,4.0,56.0,1094.0,0.279220779221,0.660714285714,33.2692307692,2.71119746901,0.288461538462,0.0767824497258,79.0,0.417721518987,0.0237659963437,0.0109689213894
**中06届九（1）班,4.0,51.0,374.0,0.392549019608,0.470588235294,23.0833333333,0.533593686453,0.895833333333,0.22192513369,8.0,0.5,0.363636363636,0.0187165775401
08法硕班,4.0,60.0,1.0,0.0748587570621,0.607142857143,32.4423076923,3.51597158877,0.673076923077,0.0,1.0,1.0,0.0,0.0
**文社科,4.0,64.0,1.0,0.0917658730159,0.5,27.5166666667,1.95355800756,0.816666666667,0.0,1.0,1.0,0.0,0.0
**三〔７〕—台中,4.0,52.0,104.0,0.424962292609,0.365384615385,25.8666666667,0.541602560309,0.888888888889,0.413461538462,19.0,0.578947368421,0.0961538461538,0.0192307692308
**都中学03届,4.0,65.0,140.0,0.521875,0.876923076923,25.5,0.75,0.3125,0.0785714285714,23.0,0.695652173913,0.314285714286,0.00714285714286
**学院护理0831班、,4.0,100.0,491.0,0.278383838384,0.15306122449,21.1354166667,1.63694196386,0.938775510204,0.725050916497,51.0,0.647058823529,0.061099796334,0.0061099796334
**供03B1.B2班,4.0,77.0,18.0,0.368591934381,0.479452054795,25.5972222222,0.981208470066,0.333333333333,0.777777777778,9.0,0.888888888889,0.111111111111,0.0555555555556
**湖一小98届,4.0,91.0,27.0,0.121978021978,0.579545454545,28.0526315789,0.944439918154,0.907894736842,0.777777777778,13.0,0.615384615385,0.0740740740741,0.148148148148
90届初三四班,4.0,52.0,133.0,0.0558069381599,0.510204081633,34.8684210526,9.76883081037,0.926829268293,0.691729323308,12.0,0.5,0.031746031746,0.0827067669173
2009精品招生,4.0,58.0,143.0,0.0456745311555,0.804347826087,28.9130434783,3.65837982052,0.391304347826,0.020979020979,44.0,1.0,0.013986013986,0.0
**级资料,4.0,55.0,267.0,0.425252525253,0.854545454545,20.2777777778,1.56839935705,0.745454545455,0.228464419476,31.0,0.548387096774,0.123595505618,0.0749063670412
**芦二十班,4.0,57.0,25.0,0.427318295739,0.59649122807,22.6181818182,0.587472524415,0.678571428571,0.44,3.0,0.333333333333,0.76,0.0
**北中学的同学,4.0,86.0,215.0,0.09439124487,0.594936708861,26.7808219178,2.40573843272,0.666666666667,0.953488372093,22.0,0.636363636364,0.0883720930233,0.046511627907
**店二中19级同学会,4.0,71.0,973.0,0.150905432596,0.542857142857,26.9701492537,0.622228763752,0.89552238806,0.662898252826,52.0,0.538461538462,0.0431211498973,0.00205549845838
**铁11班Dê<尐家>,4.0,62.0,10.0,0.439185616076,0.58064516129,23.1034482759,0.442939054437,0.431034482759,0.9,4.0,0.75,0.0,0.3
**3(3)班--兄弟姐妹,4.0,58.0,39.0,0.350272232305,0.568965517241,24.2678571429,0.972681702243,0.857142857143,0.461538461538,4.0,0.5,0.025641025641,0.0
**前中学91级,4.0,61.0,674.0,0.0633879781421,0.65,38.72,5.04396669299,0.745098039216,0.255192878338,46.0,0.521739130435,0.0490341753343,0.0237388724036
**们是高中同学,4.0,67.0,63.0,0.189507010403,0.515151515152,29.3,0.737111479583,0.803278688525,0.0793650793651,4.0,0.5,0.015873015873,0.047619047619
**光中学（02）,4.0,126.0,2296.0,0.0852698412698,0.596774193548,26.5254237288,0.755901800711,0.959016393443,0.762630662021,161.0,0.534161490683,0.162598081953,0.0256968641115
**博高中04级4;6班,4.0,91.0,3.0,0.1221001221,0.761904761905,24.6883116883,0.809998240494,0.714285714286,0.333333333333,4.0,1.0,0.0,0.0
2000届黄沙中学毕业,4.0,52.0,141.0,0.372171945701,0.653846153846,28.7,0.921954445729,0.38,0.666666666667,24.0,0.5,0.152317880795,0.00709219858156
